,HCPCS,DESCRIPTION,WORK RVU,FACILITY PE RVU,MP RVU,FACILITY TOTAL
15060,85536,Iron stain peripheral blood,0.0,0.0,0.0,0.0
15061,85540,Wbc alkaline phosphatase,0.0,0.0,0.0,0.0
15062,85547,Rbc mechanical fragility,0.0,0.0,0.0,0.0
15063,85549,Muramidase,0.0,0.0,0.0,0.0
15064,85555,Rbc osmotic fragility,0.0,0.0,0.0,0.0
15065,85557,Rbc osmotic fragility,0.0,0.0,0.0,0.0
15066,85576,Blood platelet aggregation,0.0,0.0,0.0,0.0
15067,85576,Blood platelet aggregation,0.37,0.14,0.02,0.53
15068,85597,Phospholipid pltlt neutraliz,0.0,0.0,0.0,0.0
15069,85598,Hexagnal phosph pltlt neutrl,0.0,0.0,0.0,0.0
15070,85610,Prothrombin time,0.0,0.0,0.0,0.0
15071,85611,Prothrombin test,0.0,0.0,0.0,0.0
15072,85612,Viper venom prothrombin time,0.0,0.0,0.0,0.0
15073,85613,Russell viper venom diluted,0.0,0.0,0.0,0.0
15074,85635,Reptilase test,0.0,0.0,0.0,0.0
15075,85651,Rbc sed rate nonautomated,0.0,0.0,0.0,0.0
15076,85652,Rbc sed rate automated,0.0,0.0,0.0,0.0
15077,85660,Rbc sickle cell test,0.0,0.0,0.0,0.0
15078,85670,Thrombin time plasma,0.0,0.0,0.0,0.0
15079,85675,Thrombin time titer,0.0,0.0,0.0,0.0
15080,85705,Thromboplastin inhibition,0.0,0.0,0.0,0.0
15081,85730,Thromboplastin time partial,0.0,0.0,0.0,0.0
15082,85732,Thromboplastin time partial,0.0,0.0,0.0,0.0
15083,85810,Blood viscosity examination,0.0,0.0,0.0,0.0
15084,85999,Hematology procedure,0.0,0.0,0.0,0.0
15085,86000,Agglutinins febrile antigen,0.0,0.0,0.0,0.0
15086,86001,Allergen specific igg,0.0,0.0,0.0,0.0
15087,86003,Allg spec ige crude xtrc ea,0.0,0.0,0.0,0.0
15088,86005,Allg spec ige multiallg scr,0.0,0.0,0.0,0.0
15089,86008,Allg spec ige recomb ea,0.0,0.0,0.0,0.0
15090,86015,Actin antibody each,0.0,0.0,0.0,0.0
15091,86021,Wbc antibody identification,0.0,0.0,0.0,0.0
15092,86022,Platelet antibodies,0.0,0.0,0.0,0.0
15093,86023,Immunoglobulin assay,0.0,0.0,0.0,0.0
15094,86036,Anca screen each antibody,0.0,0.0,0.0,0.0
15095,86037,Anca titer each antibody,0.0,0.0,0.0,0.0
15096,86038,Antinuclear antibodies,0.0,0.0,0.0,0.0
15097,86039,Antinuclear antibodies (ana),0.0,0.0,0.0,0.0
15098,86051,Aquaporin-4 antb elisa,0.0,0.0,0.0,0.0
15099,86052,Aquaporin-4 antb cba each,0.0,0.0,0.0,0.0
15100,86053,Aqaprn-4 antb flo cytmtry ea,0.0,0.0,0.0,0.0
15101,86060,Antistreptolysin o titer,0.0,0.0,0.0,0.0
15102,86063,Antistreptolysin o screen,0.0,0.0,0.0,0.0
15103,86077,Phys blood bank serv xmatch,0.94,0.45,0.05,1.44
15104,86078,Phys blood bank serv reactj,0.94,0.45,0.05,1.44
15105,86079,Phys blood bank serv authrj,0.94,0.45,0.05,1.44
15106,86140,C-reactive protein,0.0,0.0,0.0,0.0
15107,86141,C-reactive protein hs,0.0,0.0,0.0,0.0
15108,86146,Beta-2 glycoprotein antibody,0.0,0.0,0.0,0.0
15109,86147,Cardiolipin antibody ea ig,0.0,0.0,0.0,0.0
15110,86148,Anti-phospholipid antibody,0.0,0.0,0.0,0.0
15111,86152,Cell enumeration & id,0.0,0.0,0.0,0.0
15112,86153,Cell enumeration phys interp,0.69,0.27,0.04,1.0
15113,86155,Chemotaxis assay,0.0,0.0,0.0,0.0
15114,86156,Cold agglutinin screen,0.0,0.0,0.0,0.0
15115,86157,Cold agglutinin titer,0.0,0.0,0.0,0.0
15116,86160,Complement antigen,0.0,0.0,0.0,0.0
15117,86161,Complement/function activity,0.0,0.0,0.0,0.0
15118,86162,Complement total (ch50),0.0,0.0,0.0,0.0
15119,86171,Complement fixation each,0.0,0.0,0.0,0.0
15120,86200,Ccp antibody,0.0,0.0,0.0,0.0
15121,86215,Deoxyribonuclease antibody,0.0,0.0,0.0,0.0
15122,86225,Dna antibody native,0.0,0.0,0.0,0.0
15123,86226,Dna antibody single strand,0.0,0.0,0.0,0.0
15124,86231,Ema each ig class,0.0,0.0,0.0,0.0
15125,86235,Nuclear antigen antibody,0.0,0.0,0.0,0.0
15126,86255,Fluorescent antibody screen,0.0,0.0,0.0,0.0
15127,86255,Fluorescent antibody screen,0.37,0.14,0.02,0.53
15128,86256,Fluorescent antibody titer,0.0,0.0,0.0,0.0
15129,86256,Fluorescent antibody titer,0.37,0.14,0.02,0.53
15130,86258,Dgp antibody each ig class,0.0,0.0,0.0,0.0
15131,86277,Growth hormone antibody,0.0,0.0,0.0,0.0
15132,86280,Hemagglutination inhibition,0.0,0.0,0.0,0.0
15133,86294,Immunoassay tumor qual,0.0,0.0,0.0,0.0
15134,86300,Immunoassay tumor ca 15-3,0.0,0.0,0.0,0.0
15135,86301,Immunoassay tumor ca 19-9,0.0,0.0,0.0,0.0
15136,86304,Immunoassay tumor ca 125,0.0,0.0,0.0,0.0
15137,86305,Human epididymis protein 4,0.0,0.0,0.0,0.0
15138,86308,Heterophile antibody screen,0.0,0.0,0.0,0.0
15139,86309,Heterophile antibody titer,0.0,0.0,0.0,0.0
15140,86310,Heterophile antibody absrbj,0.0,0.0,0.0,0.0
15141,86316,Immunoassay tumor other,0.0,0.0,0.0,0.0
15142,86317,Immunoassay infectious agent,0.0,0.0,0.0,0.0
15143,86318,Ia infectious agent antibody,0.0,0.0,0.0,0.0
15144,86320,Serum immunoelectrophoresis,0.0,0.0,0.0,0.0
15145,86320,Serum immunoelectrophoresis,0.37,0.14,0.02,0.53
15146,86325,Other immunoelectrophoresis,0.0,0.0,0.0,0.0
15147,86325,Other immunoelectrophoresis,0.37,0.14,0.02,0.53
15148,86327,Immunoelectrophoresis assay,0.0,0.0,0.0,0.0
15149,86327,Immunoelectrophoresis assay,0.42,0.2,0.01,0.63
15150,86328,Ia nfct ab sarscov2 covid19,0.0,0.0,0.0,0.0
15151,86329,Immunodiffusion nes,0.0,0.0,0.0,0.0
15152,86331,Immunodiffusion ouchterlony,0.0,0.0,0.0,0.0
15153,86332,Immune complex assay,0.0,0.0,0.0,0.0
15154,86334,Immunofix e-phoresis serum,0.0,0.0,0.0,0.0
15155,86334,Immunofix e-phoresis serum,0.37,0.14,0.02,0.53
15156,86335,Immunfix e-phorsis/urine/csf,0.0,0.0,0.0,0.0
15157,86335,Immunfix e-phorsis/urine/csf,0.37,0.14,0.02,0.53
15158,86336,Inhibin a,0.0,0.0,0.0,0.0
15159,86337,Insulin antibodies,0.0,0.0,0.0,0.0
15160,86340,Intrinsic factor antibody,0.0,0.0,0.0,0.0
15161,86341,Islet cell antibody,0.0,0.0,0.0,0.0
15162,86343,Leukocyte histamine release,0.0,0.0,0.0,0.0
15163,86344,Leukocyte phagocytosis,0.0,0.0,0.0,0.0
15164,86352,Cell function assay w/stim,0.0,0.0,0.0,0.0
15165,86353,Lymphocyte transformation,0.0,0.0,0.0,0.0
15166,86355,B cells total count,0.0,0.0,0.0,0.0
15167,86356,Mononuclear cell antigen,0.0,0.0,0.0,0.0
15168,86357,Nk cells total count,0.0,0.0,0.0,0.0
15169,86359,T cells total count,0.0,0.0,0.0,0.0
15170,86360,T cell absolute count/ratio,0.0,0.0,0.0,0.0
15171,86361,T cell absolute count,0.0,0.0,0.0,0.0
15172,86362,Mog-igg1 antb cba each,0.0,0.0,0.0,0.0
15173,86363,Mog-igg1 antb flo cytmtry ea,0.0,0.0,0.0,0.0
15174,86364,Tiss trnsgltmnase ea ig clas,0.0,0.0,0.0,0.0
15175,86367,Stem cells total count,0.0,0.0,0.0,0.0
15176,86376,Microsomal antibody each,0.0,0.0,0.0,0.0
15177,86381,Mitochondrial antibody each,0.0,0.0,0.0,0.0
15178,86382,Neutralization test viral,0.0,0.0,0.0,0.0
15179,86384,Nitroblue tetrazolium dye,0.0,0.0,0.0,0.0
15180,86386,Nuclear matrix protein 22,0.0,0.0,0.0,0.0
15181,86403,Particle agglut antbdy scrn,0.0,0.0,0.0,0.0
15182,86406,Particle agglut antbdy titr,0.0,0.0,0.0,0.0
15183,86408,Neutrlzg antb sarscov2 scr,0.0,0.0,0.0,0.0
15184,86409,Neutrlzg antb sarscov2 titer,0.0,0.0,0.0,0.0
15185,86413,Sars-cov-2 antb quantitative,0.0,0.0,0.0,0.0
15186,86430,Rheumatoid factor test qual,0.0,0.0,0.0,0.0
15187,86431,Rheumatoid factor quant,0.0,0.0,0.0,0.0
15188,86480,Tb test cell immun measure,0.0,0.0,0.0,0.0
15189,86481,Tb ag response t-cell susp,0.0,0.0,0.0,0.0
15190,86485,Skin test candida,0.0,0.0,0.0,0.0
15191,86486,Skin test nos antigen,0.0,0.17,0.01,0.18
15192,86490,Coccidioidomycosis skin test,0.0,2.47,0.01,2.48
15193,86510,Histoplasmosis skin test,0.0,0.21,0.01,0.22
15194,86580,Tb intradermal test,0.0,0.3,0.01,0.31
15195,86590,Streptokinase antibody,0.0,0.0,0.0,0.0
15196,86592,Syphilis test non-trep qual,0.0,0.0,0.0,0.0
15197,86593,Syphilis test non-trep quant,0.0,0.0,0.0,0.0
15198,86596,Voltage-gtd ca chnl antb ea,0.0,0.0,0.0,0.0
15199,86602,Antinomyces antibody,0.0,0.0,0.0,0.0
15200,86603,Adenovirus antibody,0.0,0.0,0.0,0.0
15201,86606,Aspergillus antibody,0.0,0.0,0.0,0.0
15202,86609,Bacterium antibody,0.0,0.0,0.0,0.0
15203,86611,Bartonella antibody,0.0,0.0,0.0,0.0
15204,86612,Blastomyces antibody,0.0,0.0,0.0,0.0
15205,86615,Bordetella antibody,0.0,0.0,0.0,0.0
15206,86617,Lyme disease antibody,0.0,0.0,0.0,0.0
15207,86618,Lyme disease antibody,0.0,0.0,0.0,0.0
15208,86619,Borrelia antibody,0.0,0.0,0.0,0.0
15209,86622,Brucella antibody,0.0,0.0,0.0,0.0
15210,86625,Campylobacter antibody,0.0,0.0,0.0,0.0
15211,86628,Candida antibody,0.0,0.0,0.0,0.0
15212,86631,Chlamydia antibody,0.0,0.0,0.0,0.0
15213,86632,Chlamydia igm antibody,0.0,0.0,0.0,0.0
15214,86635,Coccidioides antibody,0.0,0.0,0.0,0.0
15215,86638,Q fever antibody,0.0,0.0,0.0,0.0
15216,86641,Cryptococcus antibody,0.0,0.0,0.0,0.0
15217,86644,Cmv antibody,0.0,0.0,0.0,0.0
15218,86645,Cmv antibody igm,0.0,0.0,0.0,0.0
15219,86648,Diphtheria antibody,0.0,0.0,0.0,0.0
15220,86651,Encephalitis californ antbdy,0.0,0.0,0.0,0.0
15221,86652,Encephaltis east eqne anbdy,0.0,0.0,0.0,0.0
15222,86653,Encephaltis st louis antbody,0.0,0.0,0.0,0.0
15223,86654,Encephaltis west eqne antbdy,0.0,0.0,0.0,0.0
15224,86658,Enterovirus antibody,0.0,0.0,0.0,0.0
15225,86663,Epstein-barr antibody,0.0,0.0,0.0,0.0
15226,86664,Epstein-barr nuclear antigen,0.0,0.0,0.0,0.0
15227,86665,Epstein-barr capsid vca,0.0,0.0,0.0,0.0
15228,86666,Ehrlichia antibody,0.0,0.0,0.0,0.0
15229,86668,Francisella tularensis,0.0,0.0,0.0,0.0
15230,86671,Fungus nes antibody,0.0,0.0,0.0,0.0
15231,86674,Giardia lamblia antibody,0.0,0.0,0.0,0.0
15232,86677,Helicobacter pylori antibody,0.0,0.0,0.0,0.0
15233,86682,Helminth antibody,0.0,0.0,0.0,0.0
15234,86684,Hemophilus influenza antibdy,0.0,0.0,0.0,0.0
15235,86687,Htlv-i antibody,0.0,0.0,0.0,0.0
15236,86688,Htlv-ii antibody,0.0,0.0,0.0,0.0
15237,86689,Htlv/hiv confirmj antibody,0.0,0.0,0.0,0.0
15238,86692,Hepatitis delta agent antbdy,0.0,0.0,0.0,0.0
15239,86694,Herpes simplex nes antbdy,0.0,0.0,0.0,0.0
15240,86695,Herpes simplex type 1 test,0.0,0.0,0.0,0.0
15241,86696,Herpes simplex type 2 test,0.0,0.0,0.0,0.0
15242,86698,Histoplasma antibody,0.0,0.0,0.0,0.0
15243,86701,Hiv-1antibody,0.0,0.0,0.0,0.0
15244,86702,Hiv-2 antibody,0.0,0.0,0.0,0.0
15245,86703,Hiv-1/hiv-2 1 result antbdy,0.0,0.0,0.0,0.0
15246,86704,Hep b core antibody total,0.0,0.0,0.0,0.0
15247,86705,Hep b core antibody igm,0.0,0.0,0.0,0.0
15248,86706,Hep b surface antibody,0.0,0.0,0.0,0.0
15249,86707,Hepatitis be antibody,0.0,0.0,0.0,0.0
15250,86708,Hepatitis a antibody,0.0,0.0,0.0,0.0
15251,86709,Hepatitis a igm antibody,0.0,0.0,0.0,0.0
15252,86710,Influenza virus antibody,0.0,0.0,0.0,0.0
15253,86711,John cunningham antibody,0.0,0.0,0.0,0.0
15254,86713,Legionella antibody,0.0,0.0,0.0,0.0
15255,86717,Leishmania antibody,0.0,0.0,0.0,0.0
15256,86720,Leptospira antibody,0.0,0.0,0.0,0.0
15257,86723,Listeria monocytogenes,0.0,0.0,0.0,0.0
15258,86727,Lymph choriomeningitis ab,0.0,0.0,0.0,0.0
15259,86732,Mucormycosis antibody,0.0,0.0,0.0,0.0
15260,86735,Mumps antibody,0.0,0.0,0.0,0.0
15261,86738,Mycoplasma antibody,0.0,0.0,0.0,0.0
15262,86741,Neisseria meningitidis,0.0,0.0,0.0,0.0
15263,86744,Nocardia antibody,0.0,0.0,0.0,0.0
15264,86747,Parvovirus antibody,0.0,0.0,0.0,0.0
15265,86750,Malaria antibody,0.0,0.0,0.0,0.0
15266,86753,Protozoa antibody nos,0.0,0.0,0.0,0.0
15267,86756,Respiratory virus antibody,0.0,0.0,0.0,0.0
15268,86757,Rickettsia antibody,0.0,0.0,0.0,0.0
15269,86759,Rotavirus antibody,0.0,0.0,0.0,0.0
15270,86762,Rubella antibody,0.0,0.0,0.0,0.0
15271,86765,Rubeola antibody,0.0,0.0,0.0,0.0
15272,86768,Salmonella antibody,0.0,0.0,0.0,0.0
15273,86769,Sars-cov-2 covid-19 antibody,0.0,0.0,0.0,0.0
15274,86771,Shigella antibody,0.0,0.0,0.0,0.0
15275,86774,Tetanus antibody,0.0,0.0,0.0,0.0
15276,86777,Toxoplasma antibody,0.0,0.0,0.0,0.0
15277,86778,Toxoplasma antibody igm,0.0,0.0,0.0,0.0
15278,86780,Treponema pallidum,0.0,0.0,0.0,0.0
15279,86784,Trichinella antibody,0.0,0.0,0.0,0.0
15280,86787,Varicella-zoster antibody,0.0,0.0,0.0,0.0
15281,86788,West nile virus ab igm,0.0,0.0,0.0,0.0
15282,86789,West nile virus antibody,0.0,0.0,0.0,0.0
15283,86790,Virus antibody nos,0.0,0.0,0.0,0.0
15284,86793,Yersinia antibody,0.0,0.0,0.0,0.0
15285,86794,Zika virus igm antibody,0.0,0.0,0.0,0.0
15286,86800,Thyroglobulin antibody,0.0,0.0,0.0,0.0
15287,86803,Hepatitis c ab test,0.0,0.0,0.0,0.0
15288,86804,Hep c ab test confirm,0.0,0.0,0.0,0.0
15289,86805,Lymphocytotoxicity assay,0.0,0.0,0.0,0.0
15290,86806,Lymphocytotoxicity assay,0.0,0.0,0.0,0.0
15291,86807,Cytotoxic antibody screening,0.0,0.0,0.0,0.0
15292,86808,Cytotoxic antibody screening,0.0,0.0,0.0,0.0
15293,86812,Hla typing a b or c,0.0,0.0,0.0,0.0
15294,86813,Hla typing a b or c,0.0,0.0,0.0,0.0
15295,86816,Hla typing dr/dq,0.0,0.0,0.0,0.0
15296,86817,Hla typing dr/dq,0.0,0.0,0.0,0.0
15297,86821,Lymphocyte culture mixed,0.0,0.0,0.0,0.0
15298,86825,Hla x-math non-cytotoxic,0.0,0.0,0.0,0.0
15299,86826,Hla x-match noncytotoxc addl,0.0,0.0,0.0,0.0
15300,86828,Hla class i&ii antibody qual,0.0,0.0,0.0,0.0
15301,86829,Hla class i/ii antibody qual,0.0,0.0,0.0,0.0
15302,86830,Hla class i phenotype qual,0.0,0.0,0.0,0.0
15303,86831,Hla class ii phenotype qual,0.0,0.0,0.0,0.0
15304,86832,Hla class i high defin qual,0.0,0.0,0.0,0.0
15305,86833,Hla class ii high defin qual,0.0,0.0,0.0,0.0
15306,86834,Hla class i semiquant panel,0.0,0.0,0.0,0.0
15307,86835,Hla class ii semiquant panel,0.0,0.0,0.0,0.0
15308,86849,Immunology procedure,0.0,0.0,0.0,0.0
15309,86850,Rbc antibody screen,0.0,0.0,0.0,0.0
15310,86860,Rbc antibody elution,0.0,0.0,0.0,0.0
15311,86870,Rbc antibody identification,0.0,0.0,0.0,0.0
15312,86880,Coombs test direct,0.0,0.0,0.0,0.0
15313,86885,Coombs test indirect qual,0.0,0.0,0.0,0.0
15314,86886,Coombs test indirect titer,0.0,0.0,0.0,0.0
15315,86890,Autologous blood process,0.0,0.0,0.0,0.0
15316,86891,Autologous blood op salvage,0.0,0.0,0.0,0.0
15317,86900,Blood typing serologic abo,0.0,0.0,0.0,0.0
15318,86901,Blood typing serologic rh(d),0.0,0.0,0.0,0.0
15319,86902,Blood type antigen donor ea,0.0,0.0,0.0,0.0
15320,86904,Blood typing patient serum,0.0,0.0,0.0,0.0
15321,86905,Blood typing rbc antigens,0.0,0.0,0.0,0.0
15322,86906,Bld typing serologic rh phnt,0.0,0.0,0.0,0.0
15323,86910,Blood typing paternity test,0.0,0.0,0.0,0.0
15324,86911,Blood typing antigen system,0.0,0.0,0.0,0.0
15325,86920,Compatibility test spin,0.0,0.0,0.0,0.0
15326,86921,Compatibility test incubate,0.0,0.0,0.0,0.0
15327,86922,Compatibility test antiglob,0.0,0.0,0.0,0.0
15328,86923,Compatibility test electric,0.0,0.0,0.0,0.0
15329,86927,Plasma fresh frozen,0.0,0.0,0.0,0.0
15330,86930,Frozen blood prep,0.0,0.0,0.0,0.0
15331,86931,Frozen blood thaw,0.0,0.0,0.0,0.0
15332,86932,Frozen blood freeze/thaw,0.0,0.0,0.0,0.0
15333,86940,Hemolysins/agglutinins auto,0.0,0.0,0.0,0.0
15334,86941,Hemolysins/agglutinins,0.0,0.0,0.0,0.0
15335,86945,Blood product/irradiation,0.0,0.0,0.0,0.0
15336,86950,Leukacyte transfusion,0.0,0.0,0.0,0.0
15337,86960,Vol reduction of blood/prod,0.0,0.0,0.0,0.0
15338,86965,Pooling blood platelets,0.0,0.0,0.0,0.0
15339,86970,Rbc pretx incubatj w/chemicl,0.0,0.0,0.0,0.0
15340,86971,Rbc pretx incubatj w/enzymes,0.0,0.0,0.0,0.0
15341,86972,Rbc pretx incubatj w/density,0.0,0.0,0.0,0.0
15342,86975,Rbc serum pretx incubj drugs,0.0,0.0,0.0,0.0
15343,86976,Rbc serum pretx id dilution,0.0,0.0,0.0,0.0
15344,86977,Rbc serum pretx incubj/inhib,0.0,0.0,0.0,0.0
15345,86978,Rbc pretreatment serum,0.0,0.0,0.0,0.0
15346,86985,Split blood or products,0.0,0.0,0.0,0.0
15347,86999,Transfusion procedure,0.0,0.0,0.0,0.0
15348,87003,Small animal inoculation,0.0,0.0,0.0,0.0
15349,87015,Specimen infect agnt concntj,0.0,0.0,0.0,0.0
15350,87040,Blood culture for bacteria,0.0,0.0,0.0,0.0
15351,87045,Feces culture aerobic bact,0.0,0.0,0.0,0.0
15352,87046,Stool cultr aerobic bact ea,0.0,0.0,0.0,0.0
15353,87070,Culture othr specimn aerobic,0.0,0.0,0.0,0.0
15354,87071,Culture aerobic quant other,0.0,0.0,0.0,0.0
15355,87073,Culture bacteria anaerobic,0.0,0.0,0.0,0.0
15356,87075,Cultr bacteria except blood,0.0,0.0,0.0,0.0
15357,87076,Culture anaerobe ident each,0.0,0.0,0.0,0.0
15358,87077,Culture aerobic identify,0.0,0.0,0.0,0.0
15359,87081,Culture screen only,0.0,0.0,0.0,0.0
15360,87084,Culture of specimen by kit,0.0,0.0,0.0,0.0
15361,87086,Urine culture/colony count,0.0,0.0,0.0,0.0
15362,87088,Urine bacteria culture,0.0,0.0,0.0,0.0
15363,87101,Skin fungi culture,0.0,0.0,0.0,0.0
15364,87102,Fungus isolation culture,0.0,0.0,0.0,0.0
15365,87103,Blood fungus culture,0.0,0.0,0.0,0.0
15366,87106,Fungi identification yeast,0.0,0.0,0.0,0.0
15367,87107,Fungi identification mold,0.0,0.0,0.0,0.0
15368,87109,Mycoplasma,0.0,0.0,0.0,0.0
15369,87110,Chlamydia culture,0.0,0.0,0.0,0.0
15370,87116,Mycobacteria culture,0.0,0.0,0.0,0.0
15371,87118,Mycobacteric identification,0.0,0.0,0.0,0.0
15372,87140,Culture type immunofluoresc,0.0,0.0,0.0,0.0
15373,87143,Culture typing glc/hplc,0.0,0.0,0.0,0.0
15374,87147,Culture type immunologic,0.0,0.0,0.0,0.0
15375,87149,Dna/rna direct probe,0.0,0.0,0.0,0.0
15376,87150,Dna/rna amplified probe,0.0,0.0,0.0,0.0
15377,87152,Culture type pulse field gel,0.0,0.0,0.0,0.0
15378,87153,Dna/rna sequencing,0.0,0.0,0.0,0.0
15379,87154,Cul typ id bld pthgn 6+ trgt,0.0,0.0,0.0,0.0
15380,87158,Culture typing added method,0.0,0.0,0.0,0.0
15381,87164,Dark field examination,0.0,0.0,0.0,0.0
15382,87164,Dark field examination,0.37,0.18,0.01,0.56
15383,87166,Dark field examination,0.0,0.0,0.0,0.0
15384,87168,Macroscopic exam arthropod,0.0,0.0,0.0,0.0
15385,87169,Macroscopic exam parasite,0.0,0.0,0.0,0.0
15386,87172,Pinworm exam,0.0,0.0,0.0,0.0
15387,87176,Tissue homogenization cultr,0.0,0.0,0.0,0.0
15388,87177,Ova and parasites smears,0.0,0.0,0.0,0.0
15389,87181,Microbe susceptible diffuse,0.0,0.0,0.0,0.0
15390,87184,Microbe susceptible disk,0.0,0.0,0.0,0.0
15391,87185,Microbe susceptible enzyme,0.0,0.0,0.0,0.0
15392,87186,Microbe susceptible mic,0.0,0.0,0.0,0.0
15393,87187,Microbe susceptible mlc,0.0,0.0,0.0,0.0
15394,87188,Microbe suscept macrobroth,0.0,0.0,0.0,0.0
15395,87190,Microbe suscept mycobacteri,0.0,0.0,0.0,0.0
15396,87197,Bactericidal level serum,0.0,0.0,0.0,0.0
15397,87205,Smear gram stain,0.0,0.0,0.0,0.0
15398,87206,Smear fluorescent/acid stai,0.0,0.0,0.0,0.0
15399,87207,Smear special stain,0.0,0.0,0.0,0.0
15400,87207,Smear special stain,0.37,0.14,0.02,0.53
15401,87209,Smear complex stain,0.0,0.0,0.0,0.0
15402,87210,Smear wet mount saline/ink,0.0,0.0,0.0,0.0
15403,87220,Tissue exam for fungi,0.0,0.0,0.0,0.0
15404,87230,Assay toxin or antitoxin,0.0,0.0,0.0,0.0
15405,87250,Virus inoculate eggs/animal,0.0,0.0,0.0,0.0
15406,87252,Virus inoculation tissue,0.0,0.0,0.0,0.0
15407,87253,Virus inoculate tissue addl,0.0,0.0,0.0,0.0
15408,87254,Virus inoculation shell via,0.0,0.0,0.0,0.0
15409,87255,Genet virus isolate hsv,0.0,0.0,0.0,0.0
15410,87260,Adenovirus ag if,0.0,0.0,0.0,0.0
15411,87265,Pertussis ag if,0.0,0.0,0.0,0.0
15412,87267,Enterovirus antibody dfa,0.0,0.0,0.0,0.0
15413,87269,Giardia ag if,0.0,0.0,0.0,0.0
15414,87270,Chlamydia trachomatis ag if,0.0,0.0,0.0,0.0
15415,87271,Cytomegalovirus dfa,0.0,0.0,0.0,0.0
15416,87272,Cryptosporidium ag if,0.0,0.0,0.0,0.0
15417,87273,Herpes simplex 2 ag if,0.0,0.0,0.0,0.0
15418,87274,Herpes simplex 1 ag if,0.0,0.0,0.0,0.0
15419,87275,Influenza b ag if,0.0,0.0,0.0,0.0
15420,87276,Influenza a ag if,0.0,0.0,0.0,0.0
15421,87278,Legion pneumophilia ag if,0.0,0.0,0.0,0.0
15422,87279,Parainfluenza ag if,0.0,0.0,0.0,0.0
15423,87280,Respiratory syncytial ag if,0.0,0.0,0.0,0.0
15424,87281,Pneumocystis carinii ag if,0.0,0.0,0.0,0.0
15425,87283,Rubeola ag if,0.0,0.0,0.0,0.0
15426,87285,Treponema pallidum ag if,0.0,0.0,0.0,0.0
15427,87290,Varicella zoster ag if,0.0,0.0,0.0,0.0
15428,87299,Antibody detection nos if,0.0,0.0,0.0,0.0
15429,87300,Ag detection polyval if,0.0,0.0,0.0,0.0
15430,87301,Adenovirus ag ia,0.0,0.0,0.0,0.0
15431,87305,Aspergillus ag ia,0.0,0.0,0.0,0.0
15432,87320,Chlmyd trach ag ia,0.0,0.0,0.0,0.0
15433,87324,Clostridium ag ia,0.0,0.0,0.0,0.0
15434,87327,Cryptococcus neoform ag ia,0.0,0.0,0.0,0.0
15435,87328,Cryptosporidium ag ia,0.0,0.0,0.0,0.0
15436,87329,Giardia ag ia,0.0,0.0,0.0,0.0
15437,87332,Cytomegalovirus ag ia,0.0,0.0,0.0,0.0
15438,87335,E coli 0157 ag ia,0.0,0.0,0.0,0.0
15439,87336,Entamoeb hist dispr ag ia,0.0,0.0,0.0,0.0
15440,87337,Entamoeb hist group ag ia,0.0,0.0,0.0,0.0
15441,87338,Hpylori stool ag ia,0.0,0.0,0.0,0.0
15442,87339,H pylori ag ia,0.0,0.0,0.0,0.0
15443,87340,Hepatitis b surface ag ia,0.0,0.0,0.0,0.0
15444,87341,Hep b surface ag neutrlzj ia,0.0,0.0,0.0,0.0
15445,87350,Hepatitis be ag ia,0.0,0.0,0.0,0.0
15446,87380,Hepatitis delta agent ag ia,0.0,0.0,0.0,0.0
15447,87385,Histoplasma capsul ag ia,0.0,0.0,0.0,0.0
15448,87389,Hiv-1 ag w/hiv-1&-2 ab ag ia,0.0,0.0,0.0,0.0
15449,87390,Hiv-1 ag ia,0.0,0.0,0.0,0.0
15450,87391,Hiv-2 ag ia,0.0,0.0,0.0,0.0
15451,87400,Influenza a/b each ag ia,0.0,0.0,0.0,0.0
15452,87420,Resp syncytial virus ag ia,0.0,0.0,0.0,0.0
15453,87425,Rotavirus ag ia,0.0,0.0,0.0,0.0
15454,87426,Sarscov coronavirus ag ia,0.0,0.0,0.0,0.0
15455,87427,Shiga-like toxin ag ia,0.0,0.0,0.0,0.0
15456,87428,Sarscov & inf vir a&b ag ia,0.0,0.0,0.0,0.0
15457,87430,Strep a ag ia,0.0,0.0,0.0,0.0
15458,87449,Nos each organism ag ia,0.0,0.0,0.0,0.0
15459,87451,Polyvalent mult org ea ag ia,0.0,0.0,0.0,0.0
15460,87471,Bartonella dna amp probe,0.0,0.0,0.0,0.0
15461,87472,Bartonella dna quant,0.0,0.0,0.0,0.0
15462,87475,Lyme dis dna dir probe,0.0,0.0,0.0,0.0
15463,87476,Lyme dis dna amp probe,0.0,0.0,0.0,0.0
15464,87480,Candida dna dir probe,0.0,0.0,0.0,0.0
15465,87481,Candida dna amp probe,0.0,0.0,0.0,0.0
15466,87482,Candida dna quant,0.0,0.0,0.0,0.0
15467,87483,Cns dna amp probe type 12-25,0.0,0.0,0.0,0.0
15468,87485,Chlmyd pneum dna dir probe,0.0,0.0,0.0,0.0
15469,87486,Chlmyd pneum dna amp probe,0.0,0.0,0.0,0.0
15470,87487,Chlmyd pneum dna quant,0.0,0.0,0.0,0.0
15471,87490,Chlmyd trach dna dir probe,0.0,0.0,0.0,0.0
15472,87491,Chlmyd trach dna amp probe,0.0,0.0,0.0,0.0
15473,87492,Chlmyd trach dna quant,0.0,0.0,0.0,0.0
